country,site_name,site_url
葡萄牙,葡萄牙卫生部,http://www.min-saude.pt
瑞士,中华人民共和国驻瑞士联邦大使馆,http://www.china-embassy.ch
罗马尼亚,中华人民共和国驻罗马尼亚大使馆,http://www.chinaembassy.org.ro/chn/
瑞士,瑞士联邦国防、民防和体育部,http://www.vbs.admin.ch/
芬兰,芬兰国防部,http://www.mil.fi
西班牙,西班牙农渔食品部,http://www.mapa.es/
西班牙,20?minutos,https://www.20minutos.es
瑞典,瑞典驻香港总领事馆,http://www.swedenabroad.com/hongkong
意大利,意大利国家社会保障局,http://www.inps.it
意大利,米兰市议会官方网站,http://comune.milano.it
德国,德国驻广州总领事馆,http://www.kanton.diplo.de/Vertretung/kanton/zh/Startseite.html
德国,中华人民共和国驻汉堡总领事馆经济商务室,http://hamburg.mofcom.gov.cn
德国,德国联邦外交办公室,http://www.auswaertiges-amt.de
法国,法国内政部,http://www.interieur.gouv.fr
法国,法国文化部,http://www.culture.fr
塞浦路斯,塞浦路斯财政部,http://www.mof.gov.cy
塞浦路斯,塞浦路斯教育和文化部,http://www.moec.gov.cy
巴勒斯坦,巴勒斯坦外交部,http://www.mofa-gov.ps
塞浦路斯,中华人民共和国驻塞浦路斯大使馆经济商务参赞处,http://cy.mofcom.gov.cn/
塞浦路斯,塞浦路斯外交部,http://www.mfa.gov.cy/
法国,法国专利局,http://www.inpi.fr
法国,中华人民共和国驻法兰西共和国大使馆经济商务参赞处,http://fr.mofcom.gov.cn/
法国,中华人民共和国驻斯特拉斯堡总领事馆,http://www.consulatchine-strasbourg.org/chn/
法国,法国参议院,http://www.senat.fr/
法国,法国文化与交流部,http://www.culture.gouv.fr/
法国,中华人民共和国驻法兰西共和国大使馆,http://www.amb-chine.fr/chn/
法国,法国总理办公室,http://www.premier-ministre.gouv.fr/en/
法国,法国在您身边,http://www.ambafrance-cn.org/
法国,法国公共服务网,http://www.vie-publique.fr/
法国,巴黎市政府网站,http://www.paris.fr
法国,法国教育部,http://www.education.gouv.fr/
法国,法国总统府,http://www.elysee.fr
德国,中华人民共和国驻慕尼黑总领事馆经济商务室,http://munich.mofcom.gov.cn
德国,德国驻上海总领事馆,http://www.shanghai.diplo.de/
德国,德意志联邦共和国驻广州总领事馆,http://www.kanton.diplo.de
德国,德国联邦议院,http://www.bundestag.de
德国,中国驻德大使馆教育处,http://www.edu-chinaembassy.de
德国,德国驻华大使馆,http://www.china.diplo.de
德国,德国参议院,http://www.bundesrat.de
德国,联邦环保局,http://www.umweltbundesamt.de
德国,德国国防部,http://www.bmvg.de
德国,德国统计局,http://www.destatis.de/
德国,中华人民共和国驻德意志联邦共和国大使馆,http://www.china-botschaft.de/det/
德国,德国联邦统计局,http://www.statistik-bund.de
德国,德国劳动局,http://www.arbeitsamt.de/
德国,柏林官方中文网,http://www.berlin-china.net/
德国,德国联邦政府,http://www.bundesregierung.de
意大利,意大利司法部,http://www.giustizia.it/
意大利,意大利议会,http://www.parlamento.it/
意大利,意大利卫生部,http://www.ministerosalute.it/
意大利,中华人民共和国驻意大利共和国大使馆经济商务参赞处,http://it.mofcom.gov.cn/
意大利,意大利环境部,http://www.minambiente.it
意大利,意大利总统府,http://www.quirinale.it/
意大利,意大利教育、大学和科研部,http://www.istruzione.it
意大利,意大利国防部,http://www.difesa.it/
意大利,意大利入境管理局,http://www.agenziaentrate.it/
意大利,意大利总理府,http://www.palazzochigi.it/
意大利,意大利海关,http://www.agenziadogane.it/
意大利,中华人民共和国驻意大利大使馆,http://it.china-embassy.org/chn/
意大利,意大利政府,http://www.governo.it
瑞典,中国驻哥德堡总领馆经济商务室,http://gothenburg.mofcom.gov.cn/
瑞典,瑞典政府投资促进署,http://www.isa.se/
瑞典,中华人民共和国驻瑞典王国大使馆经济商务参赞处,http://se.mofcom.gov.cn/
瑞典,瑞典驻沪总领事馆,http://www.swedenabroad.com/shanghai
瑞典,瑞典国会,http://www.riksdagen.se/
瑞典,瑞典贸易署,http://www.kommers.se/
意大利,意大利外交部,http://www.esteri.it/
意大利,意大利驻华大使馆,http://www.italianembassy.org.cn/
瑞典,瑞典警察局,http://www.polisen.se
瑞典,瑞典驻广州总领事馆,http://www.swedenabroad.com/guangzhou
瑞典,瑞典王室,http://www.royalcourt.se/
瑞典,瑞典外交部,http://www.sweden.gov.se/sb/d/2059
瑞典,瑞典社会保障局,http://www.fk.se
瑞典,中华人民共和国驻瑞典大使馆,http://www.chinaembassy.se/chn/
瑞典,瑞典驻华大使馆,http://www.swedenabroad.com/pages/start____20761.asp
瑞典,瑞典政府,http://www.regeringen.se/
西班牙,rolloid,https://rolloid.net
西班牙,西班牙《理性报》,http://www.larazon.es
瑞典,瑞典移民局,http://www.migrationsverket.se/
西班牙,西班牙《阿贝赛报》,http://www.abc.es/
西班牙,西班牙《加泰罗尼亚报》,http://www.elperiodico.com/
西班牙,埃菲社,http://www.efe.com/
西班牙,西班牙《先锋报》,http://www.lavanguardia.es
西班牙,西班牙《欧华报》,http://www.ouhua.es/
西班牙,西班牙《体育报》,http://www.sport.es/
西班牙,西班牙《世界报》,https://www.elmundo.es
西班牙,西班牙教育和科学部,http://www.mec.es/
西班牙,西班牙工业旅游贸易部,http://www.mityc.es
西班牙,西班牙财政部,http://www.minhac.es
西班牙,中国驻西班牙大使馆,http://www.embajadachina.es/chn/
西班牙,西班牙国会,http://www.tourspain.es/
西班牙,西班牙外交部,http://www.mae.es/
西班牙,西班牙劳动和社会事务部,http://www.mtas.es/
西班牙,西班牙皇家,http://www.casareal.es/
西班牙,西班牙政府网站,http://www.lamoncloa.gob.es
芬兰,中国驻芬兰共和国大使馆经济商务参赞处,http://fi.mofcom.gov.cn/
芬兰,芬兰驻华大使馆,http://www.finland.cn/zh/
芬兰,芬兰议会,http://www.eduskunta.fi/
芬兰,芬兰铁路局,http://www.rhk.fi/
芬兰,芬兰总统官方网站,http://www.president.fi/english/
芬兰,芬兰外交部,http://formin.finland.fi
芬兰,中国驻芬兰大使馆,http://www.chinaembassy-fi.org/
瑞士,瑞士联邦统计局,http://www.bfs.admin.ch/
瑞士,瑞士国会,http://www.parlament.ch/
意大利,意大利共和国总统府,http://www.quirinale.it/
瑞士,中华人民共和国驻瑞士联邦大使馆经济商务参赞处,http://ch.mofcom.gov.cn/
瑞士,瑞士投资促进局,http://www.locationswitzerland.cn
瑞士,瑞士联邦外交部,http://www.eda.admin.ch/
葡萄牙,中华人民共和国驻葡萄牙大使馆经济商务参赞处,http://pt.mofcom.gov.cn/
葡萄牙,葡萄牙外交部,http://www.min-nestrangeiros.pt/mne/
芬兰,芬兰政府,http://www.valtioneuvosto.fi/
葡萄牙,葡萄牙政府,http://www.pcm.gov.pt/
葡萄牙,葡萄牙移民局,http://www.sef.pt
葡萄牙,中国驻葡萄牙大使馆,http://www.fmprc.gov.cn/ce/cept/chn/
荷兰,荷兰国家统计局,http://www.cbs.nl
荷兰,荷兰内政及王国关系部,http://www.minbzk.nl
荷兰,荷兰农业、自然及食品质量部,http://www9.minlnv.nl
荷兰,荷兰司法部,http://www.justitie.nl
荷兰,荷兰教育、文化及科技部,http://www.minocw.nl
瑞士,瑞士联邦政府,https://www.admin.ch
荷兰,荷兰经济部,http://www.ez.nl
荷兰,荷兰国防部,http://www.mindef.nl
荷兰,荷兰议会二院,http://www.tweedekamer.nl
荷兰,中华人民共和国驻荷兰大使馆,http://nl.china-embassy.org/chn/
荷兰,荷兰外交部,http://www.minbuza.nl/
荷兰,荷兰移民局,http://www.ind.nl
荷兰,荷兰政府,http://www.regering.nl/
奥地利,奥地利驻华大使馆,http://www.bmaa.gv.at/view.php3?r_id=947&LNG=cn&version
奥地利,奥地利联邦司法部,http://www.bmj.gv.at/
奥地利,奥地利联邦总理,http://www.bka.gv.at/
奥地利,奥地利总统府,http://www.hofburg.at/
乌兹别克斯坦,中国驻乌兹别克斯坦共和国大使馆经济商务参赞处,http://uz.mofcom.gov.cn/
巴林,巴林卫生部,http://www.moh.gov.bh
尼泊尔,中华人民共和国驻尼泊尔大使馆经济商务参赞处,http://np.mofcom.gov.cn/
尼泊尔,尼泊尔外交部,http://www.mofa.gov.np/
蒙古,中华人民共和国驻蒙古国大使馆经济商务参赞处,http://mn.mofcom.gov.cn/
科威特,科威特卫生部,http://www.moh.gov.kw/
斯里兰卡,斯里兰卡政府,http://www.priu.gov.lk
土耳其,伊斯坦布尔交通部,http://www.iett.gov.tr/
阿联酋,中华人民共和国驻迪拜总领馆,http://dubai.chineseconsulate.org/chn/
缅甸,中华人民共和国驻缅甸联邦大使馆经济商务参赞处,http://mm.mofcom.gov.cn/
马尔代夫,Mihaaru,https://mihaaru.com
马尔代夫,马尔代夫海关,http://www.customs.gov.mv/
马尔代夫,Vaguthu,https://vaguthu.mv
马尔代夫,Avas.mv,https://avas.mv
吉尔吉斯斯坦,吉尔吉斯斯经济和财政部,http://www.minfin.kg/
哈萨克斯坦,哈萨克斯坦最高法院,http://www.supcourt.kz/
伊朗,伊朗外交部,http://www.mfa.gov.ir/
哈萨克斯坦,哈萨克斯坦财政部,http://www.minfin.kz
哈萨克斯坦,哈萨克斯坦共和国国会,http://www.parlam.kz/
哈萨克斯坦,哈萨克斯坦外交部,http://www.mfa.kz
哈萨克斯坦,哈萨克斯坦国防部,http://www.mod.kz/
哈萨克斯坦,哈萨克斯坦总统府,http://www.akorda.kz/
哈萨克斯坦,哈萨克斯坦共和国政府,http://www.government.kz/
吉尔吉斯斯坦,吉尔吉斯斯坦政府,http://www.gov.kg/
吉尔吉斯斯坦,中国驻塔吉克斯坦共和国大使馆,http://tj.china-embassy.org/chn/default.htm
马尔代夫,SunOnline,http://www.sun.mv
缅甸,缅甸驻京大使馆,http://www.myanmarembassy.com/chinese/default.htm
缅甸,缅甸联邦驻昆总领事馆,http://www.mcg-kunming.com/default_chinese.htm
缅甸,缅甸驻香港领事馆,http://myanmar.e-consulate.org/
缅甸,中华人民共和国驻缅甸联邦大使馆,http://mm.chineseembassy.org/chn/
马尔代夫,马尔代夫教育部,http://www.moe.gov.mv/
马尔代夫,马尔代夫货币管理局,http://www.mma.gov.mv/
马尔代夫,马尔大夫卫生部,http://www.health.gov.mv/
马尔代夫,马尔大夫移民局,http://www.immigration.gov.mv/
马尔代夫,中国驻马尔大夫大使馆,http://lk.china-embassy.org/chn/
马尔代夫,马尔代夫总统官方网站,http://www.presidencymaldives.gov.mv
马尔代夫,马尔代夫政府,http://www.maldivesinfo.gov.mv/
阿联酋,迪拜劳工部,http://www.mol.gov.ae/
阿联酋,阿联酋联邦政府电子门户,http://www.government.ae
阿联酋,迪拜市政府,http://www.dm.gov.ae/
阿联酋,中华人民共和国驻阿拉伯联合酋长国大使馆,http://ae.chineseembassy.org/
阿联酋,阿联酋驻华大使馆,http://www.uaeemb.com/
阿联酋,中华人民共和国驻阿拉伯联合酋长国大使馆经济商务参赞处,http://ae.mofcom.gov.cn/index.shtml
阿联酋,迪拜移民局,http://www.dnrd.gov.ae/
土耳其,中国驻土耳其共和国大使馆经济商务参赞处,http://tr.mofcom.gov.cn
土耳其,中华人民共和国驻伊斯坦布尔总领事馆经济商务室,http://istanbul.mofcom.gov.cn
土耳其,土耳其驻北京大使馆,http://beijing.emb.mfa.gov.tr
土耳其,伊斯坦布尔政府,http://www.istanbul.gov.tr/
土耳其,土耳其外交部,http://www.mfa.gov.tr
科威特,科威特内政部,http://www.moi.gov.kw
蒙古,中华人民共和国驻蒙古国大使馆,http://mn.china-embassy.org
蒙古,蒙古政府,http://www.pmis.gov.mn/
柬埔寨,中国驻柬埔寨大使馆,http://kh.china-embassy.org
柬埔寨,中华人民共和国驻柬埔寨王国大使馆经济商务参赞处,http://cb.mofcom.gov.cn/
柬埔寨,柬埔寨内政部,http://www.interior.gov.kh/
柬埔寨,柬埔寨外交与国际合作部,http://www.mfaic.gov.kh
柬埔寨,柬埔寨王国政府,http://www.cambodia.gov.kh
尼泊尔,尼泊尔政府,http://www.nepalgov.gov.np/
尼泊尔,中国驻尼泊尔大使馆,http://np.china-embassy.org/chn/
巴林,巴林教育部,http://www.education.gov.bh
巴林,中华人民共和国驻巴林国大使馆经济商务参赞处,http://bh.mofcom.gov.cn/
巴林,巴林商务部,http://www.commerce.gov.bh
乌兹别克斯坦,中华人民共和国驻乌兹别克斯坦共和国大使馆,http://uz.china-embassy.org/chn/
乌兹别克斯坦,乌兹别克斯坦外交部,http://www.mfa.uz
乌兹别克斯坦,乌兹别克斯坦驻中国大使馆,http://www.uzbekistan.cn/
乌兹别克斯坦,乌兹别克斯坦政府,http://www.gov.uz/
奥地利,奥地利联邦社会保障部,http://www.bmsk.gv.at/
奥地利,奥地利联邦环境局,http://www.umweltbundesamt.at/
奥地利,奥地利联邦财政部,http://www.bmf.gv.at
奥地利,维也纳市政府,http://www.wien.gv.at/
奥地利,奥地利国防部,http://www.bmlv.gv.at/
奥地利,奥地利联邦经济劳动部,http://www.bmwa.gv.at/
奥地利,中华人民共和国驻奥地利共和国大使馆经济商务参赞处,http://at.mofcom.gov.cn
奥地利,奥地利商务署,http://www.investinaustria.cn/
奥地利,中华人民共和国驻奥地利共和国大使馆,http://at.china-embassy.org/chn/
奥地利,奥地利教育、科学与文化部,http://www.bmbwk.gv.at
奥地利,奥地利政府,http://www.austria.gv.at/
荷兰,荷兰王室,http://www.koninklijkhuis.nl/
荷兰,荷兰住房、空间规划及环境部,http://www.vrom.nl/
俄罗斯,俄罗斯国防部,http://www.mil.ru
俄罗斯,中国驻俄罗斯联邦经商参处,http://ru.mofcom.gov.cn/
斯洛伐克,斯洛伐克政府,http://www.government.gov.sk/
奥地利,奥地利外交部,http://www.bmaa.gv.at/
斯洛伐克,斯洛伐克外交部,http://www.foreign.gov.sk/
斯洛伐克,斯洛伐克议会,http://www.nrsr.sk/
斯洛伐克,斯洛伐克总统府,http://www.prezident.sk/
斯洛伐克,中国驻斯洛伐克共和国大使馆经济商务参赞处,http://sk.mofcom.gov.cn
马耳他,中国驻马耳他共和国大使馆,http://www.chinaembassy.org.mt/chn/
波兰,波兰中央统计局,http://www.stat.gov.pl/
阿尔巴尼亚,阿尔巴尼亚外交部,http://www.mfa.gov.al/
格鲁吉亚,中华人民共和国驻格鲁吉亚大使馆,http://ge.chineseembassy.org/chn/
美国,美国劳工部,http://www.dol.gov/
美国,中华人民共和国驻纽约总领事馆,http://www.nyconsulate.prchina.org/chn/
白俄罗斯,中华人民共和国驻白俄罗斯大使馆经济商务参赞处,http://by.mofcom.gov.cn
白俄罗斯,白俄罗斯总统府,http://www.president.gov.by/
老挝,老挝国会,http://www.na.gov.la
阿曼,阿曼教育部,http://moe.gov.om
阿曼,中华人民共和国驻阿曼苏丹国大使馆经济商务参赞处,http://om.mofcom.gov.cn/
孟加拉国,孟加拉税务局,http://www.nbr-bd.org/
孟加拉国,孟加拉国政府,http://www.bangladesh.gov.bd/
阿曼,阿曼苏丹国信息产业部,http://www.omanet.om
美国,美国內政部,http://www.doi.gov/
白俄罗斯,中华人民共和国驻白俄罗斯共和国大使馆,http://by.china-embassy.org/chn/
冰岛,中华人民共和国驻冰岛大使馆经济商务参赞处,http://is.mofcom.gov.cn/
老挝,老挝工业与商业部,http://www.moc.gov.la
比利时,比利时国防部,http://www.mil.be
比利时,比利时参议院,http://www.senaat.be/
比利时,比利时众议院,http://www.lachambre.be
比利时,中华人民共和国驻比利时王国大使馆,http://www.chinaembassy-org.be/chn/
比利时,比利时王室,http://www.monarchie.be/
比利时,比利时外交部,http://www.diplomatie.be
比利时,比利时驻上海总领事馆,http://www.diplobel.org/shanghai/
比利时,比利时驻北京大使馆,http://www.diplomatie.be/beijing/
老挝,中华人民共和国驻老挝人民民主共和国大使馆经济商务参赞处,http://la.mofcom.gov.cn/
老挝,老挝海关总署,http://laocustoms.laopdr.net/
美国,美国高等法院,http://www.usscplus.com/
加拿大,新斯科舍政府,http://www.gov.ns.ca/
中国台湾,独家报导周刊,http://www.scoopweekly.com.tw
中国台湾,PChome新闻,http://news.pchome.com.tw
日本,日本首相官邸,http://www.kantei.go.jp
日本,日本内阁府,http://www.cao.go.jp/
日本,日本国驻华大使馆,http://www.cn.emb-japan.go.jp/
日本,日本总务省统计局,http://www.stat.go.jp/
中国香港,香港工商及科技局,http://sc.info.gov.hk/gb/www.citb.gov.hk/
中国香港,香港水务署,http://www.wsd.gov.hk/
新加坡,新加坡政府,http://www.gov.sg/
马来西亚,马来西亚首相署,http://www.pmo.gov.my
