country,site_name,site_url
苏里南,嘉鲁达电视台,http://www.rtv-garuda.com/
圣文森特和格林纳丁斯,Visitsvg,http://www.visitsvg.com/
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯政府,http://www.gov.vc/
苏里南,苏里南电视台,http://www.rtvmustika.net/
圣卢西亚,圣卢西亚政府,http://www.stlucia.gov.lc/
圣卢西亚,圣卢西亚在线,http://www.slucia.com/
圣卢西亚,联合FM90.5,http://www.unityfmstlucia.com/
圣基茨和尼维斯,SKNList.com,http://sknlist.com/
萨尔瓦多,今日日报,http://www.elsalvador.com/
圣基茨和尼维斯,圣基茨和尼维斯政府,http://www.stkittsnevis.net/
萨尔瓦多,萨尔瓦多教育部,http://www.mined.gob.sv/
萨尔瓦多,萨尔瓦多总统府,http://www.presidencia.gob.sv/
萨尔瓦多,Tele El Salvador,http://www.teleelsalvador.com/
萨尔瓦多,Canal 12,http://www.canal12.com.sv/
圣赫勒拿（英）,圣赫勒拿岛政府,http://www.sainthelena.gov.sh/
所罗门群岛,所罗门群岛政府,http://www.pmc.gov.sb/
萨摩亚,萨摩亚移民局,http://www.samoaimmigration.gov.ws/
萨摩亚,萨摩亚观察家报,http://samoaobserver.ws/
萨摩亚,萨摩亚教育、运动与文化部,http://www.mesc.gov.ws/
萨摩亚,萨摩亚政府,http://www.govt.ws/
塞舌尔,塞舌尔教育部,http://www.education.gov.sc/
塞舌尔,中国驻塞舌尔大使馆,http://sc.china-embassy.org/eng/
塞舌尔,塞舌尔总统府,http://www.statehouse.gov.sc/
圣多美和普林西比,圣多美和普林西比政府,http://www.sao-tome.st/
塞内加尔,太阳报（塞内加尔）,http://www.lesoleil.sn/
塞内加尔,中国驻塞内加尔大使馆,http://sn.china-embassy.org/fra/
塞内加尔,塞内加尔政府,http://www.gouv.sn/
塞内加尔,考试网（塞内加尔）,http://examen.sn/
塞内加尔,塞内加尔在线,http://www.senegal-online.com/
塞内加尔,Excaf,http://www.excaf.com/
莱索托,中国驻莱索托大使馆,http://ls.china-embassy.org/eng/
塞内加尔,新闻频道,http://www.canalinfonews.com/
塞内加尔,2s TV,http://www.2stv.net/
莱索托,莱索托政府,http://www.gov.ls/
莱索托,莱索托教育与培训部,http://www.education.gov.ls/
塞内加尔,Walf电视台,http://www.walf.sn/
斯威士兰,斯威士兰政府,http://www.gov.sz/
塞拉利昂,塞拉利昂总统府,http://www.statehouse.gov.sl/
塞拉利昂,Cocorioko,http://www.cocorioko.net/
塞拉利昂,中国驻塞拉利昂大使馆,http://sl.china-embassy.org/eng/
塞尔维亚,中国驻塞尔维亚大使馆,http://rs.chineseembassy.org/eng/
塞尔维亚,塞尔维亚王室,http://www.royalfamily.org/
塞尔维亚,快乐电视,http://www.happytv.tv/
塞尔维亚,B92,http://www.b92.net/
塞尔维亚,Avala,http://www.tv-avala.com/
塞尔维亚,Balkan R电视台,http://www.balkanrtv.com/
圣马力诺,圣马力诺政府,http://www.consigliograndeegenerale.sm/
斯洛文尼亚,斯洛文尼亚政府,http://www.gov.si/
斯洛文尼亚,ATV Signal,http://www.atvsignal.com/
索马里,哈塔夫报,http://www.haatuf.net/
斯洛文尼亚,Media TV,http://www.media-tv.si/
沙特阿拉伯,Ajyal TV（儿童频道）,http://www.ajyaltv.tv/Pages/
沙特阿拉伯,Al E3lania,http://ale3lania.tv/
沙特阿拉伯,Al Athar TV,http://www.alathar.tv/
沙特阿拉伯,沙特国家电视1台 ,http://www.saudi1.tv/
斯里兰卡,斯里兰卡移民局,http://www.immigration.gov.lk/
斯里兰卡,斯里兰卡教育部,http://www.moe.gov.lk/
斯里兰卡,中国驻斯里兰卡大使馆,http://lk.china-embassy.org/eng/
斯里兰卡,斯里兰卡政府,http://www.gov.lk/
斯里兰卡,斯里兰卡电视台,http://www.rupavahini.lk/
斯洛伐克,斯洛伐克教育、科研与运动部,http://www.minedu.sk/
斯洛伐克,中国驻斯洛伐克大使馆,http://sk.china-embassy.org/slo/
斯洛伐克,斯洛伐克政府,www.government.gov.sk
斯洛伐克,Doma,http://doma.markiza.sk/
斯洛伐克,今日斯洛伐克,http://www.sktoday.com/
斯洛伐克,TV 8,http://www.tv8.sk/
斯洛伐克,CETV,http://www.cetv.sk/
塞浦路斯,塞浦路斯教育和文化部,http://www.moec.gov.cy/
斯洛伐克,TV Lux,http://www.tvlux.sk/
塞浦路斯,塞岛在线,http://www.sdsky.com/
塞浦路斯,Extra TV,http://www.extratv.com.cy/
塞浦路斯,西格玛电视台,http://www.sigmatv.com/
塞浦路斯,Ada TV,http://www.adatv.tv/
瑞典,瑞京华人协会,http://stockholm-chinese-association.com/
瑞典,世界基督徒学生联盟,http://www.wscfglobal.org/
塞浦路斯,塞浦路斯政府,http://www.presidency.gov.cy/
瑞典,瑞典移民局,http://www.migrationsverket.se/
塞浦路斯,中国驻塞浦路斯大使馆,http://cy.china-embassy.org/eng/
瑞典,中国驻哥德堡总领事馆,http://www.fmprc.gov.cn/ce/cggb/eng/
瑞典,瑞典首相府,http://www.sweden.gov.se/
瑞典,中瑞生命科学协会,http://www.cbas.se/on/
瑞典,中国驻瑞典大使馆,http://www.chinaembassy.se/eng/
瑞典,联合国和平利用外层空间委员会,http://www.unoosa.org/
瑞典,瑞典华人及中国留学生之家,http://www.kina.cc/se/
瑞士,瑞士中国学人科技协会,http://www.sinotech.ch/
瑞士,欧洲足球协会联盟,http://www.uefa.com/
瑞典,Suroyo TV,http://www.suroyotv.com/
瑞士,瑞士联邦移民局,http://www.bfm.admin.ch/
瑞士,世界动物园暨水族馆协会,http://www.waza.org/
瑞士,瑞士州教育局长联席会议,http://www.edk.ch/
瑞士,瑞士联邦政府,http://www.admin.ch/
瑞士,中国驻苏黎世总领事馆,http://zurich.chineseconsulate.org/det/
瑞士,中国驻瑞士大使馆,http://www.china-embassy.ch/eng/
瑞士,世界贸易组织,http://www.wto.org/
瑞士,中华人民共和国驻联合国日内瓦办事处和瑞士其他国际组织代表团,http://www.china-un.ch/
瑞士,国际护士理事会,http://www.icn.ch/
瑞士,国际奥委会,http://www.olympic.org/
瑞士,瑞士蚂蚁论坛,http://www.swissant.com
瑞典,TV3,http://www.tv3.se/
瑞士,国际滑冰联盟,http://www.isu.org/
瑞士,欧洲核子研究组织,http://public.web.cern.ch/public/
瑞士,世界卫生组织,http://www.who.int/
瑞士,欧洲广播联盟,http://www.ebu.ch/
瑞士,国际单项体育联合会总会,http://www.sportaccord.com/
瑞士,国际电工委员会,http://www.iec.ch/
瑞士,国际金融公司,http://www1.ifc.org/
瑞士,国际纯粹与应用化学联合会,http://www.iupac.org/
瑞士,世界经济论坛,http://www.weforum.org/
瑞士,万国邮政联盟,http://www.upu.int/
瑞士,国际文凭组织,http://www.ibo.org/
瑞士,国际劳工组织,http://www.ilo.org/
瑞士,国际清算银行,http://www.bis.org/
瑞士,苏黎世学生学者联合会,http://www.acssz.org/
瑞士,瑞士中国学人生命科学协会,http://www.calss.ch/
瑞典,瑞典电视台,http://svt.se/
瑞典,TNT 7,http://www.tnt7.se/
日本,东京体育,http://www.tokyo-sports.co.jp/
日本,昕薇,http://vivi.tv/
日本,公明党,http://www.komei.or.jp/
日本,日本奥林匹克委员会,http://www.joc.or.jp/
日本,日本移民局,http://www.immi-moj.go.jp/
日本,野村综合研究所,http://www.nri.co.jp/
日本,日本维新会,http://j-ishin.jp/
日本,中国驻长崎总领事馆,http://nagasaki.china-consulate.org/jpn/
日本,国土地理院,http://www.gsi.go.jp/
日本,日本学士院,http://www.japan-acad.go.jp/
日本,语言吧,http://lang-8.com/
日本,安倍晋三,http://www.s-abe.or.jp/
日本,现代中国网,http://www.xiandai.co.jp/
日本,新华时报网,http://www.xinhuatimes.net/
日本,岩手可爱电视台,http://www.menkoi-tv.co.jp/
日本,熊本电视台,http://www.tku.co.jp/
日本,长野放送,http://www.nbs-tv.co.jp/
日本,日本海电视台官方网站,http://www.nkt-tv.co.jp/
日本,AXN,http://www.axn.com/
日本,冲绳电视台,http://www.otv.jp/
日本,北海道新闻,http://www.hokkaido-np.co.jp/
日本,福岛中央电视台,http://www.fct.co.jp/
日本,富山电视台,http://www.bbt.co.jp/
日本,中京电视台,http://www.ctv.co.jp/
日本,南海放送,http://www.rnb.co.jp/
日本,朝日电视台,http://www.tv-asahi.co.jp/
日本,山阴中央电视台,http://www.tsk-tv.com/
日本,共同通讯社,http://www.kyodo.co.jp/
日本,Goo,http://www.goo.ne.jp/
日本,富士电视台,http://www.fujitv.co.jp/
日本,中日网,http://www.china-japan.com/
日本,日本唐人街,http://www.japan-chinatown.com/
日本,关西电视台,http://www.ktv.jp/
日本,Elllo,http://www.elllo.org/
日本,石原慎太郎,http://www.sensenfukoku.net/
日本,法务省,http://www.moj.go.jp/
日本,读卖电视台,http://www.ytv.co.jp/
日本,防卫省防卫研究所,http://www.nids.go.jp/
日本,总务省,http://www.soumu.go.jp/
日本,国土交通省,http://www.mlit.go.jp/
日本,航空自卫队,http://www.mod.go.jp/asdf/wadf/
日本,日本艺术院,http://www.geijutuin.go.jp/
日本,东京华人网,http://tokyocn.vicp.net
日本,日本信息中文门户网,http://www.jpwindow.com/
日本,日本华人网,http://www.injp.cn/
日本,宫内厅官方网站,http://www.kunaicho.go.jp/
日本,文部科学省,http://www.mext.go.jp/
日本,日本国首相官邸,http://www.kantei.go.jp/
日本,厚生劳动省,http://www.mhlw.go.jp/index.shtml
日本,中国驻大阪总领事馆,http://osaka.china-consulate.org/jpn/
日本,众人之党,http://www.your-party.jp/
日本,蓝光光碟联盟,http://cms.iucn.org/http://www.blu-raydisc.com/
日本,自由民主党（日本）,http://www.jimin.jp/
日本,十七岁,http://www.seventeen.com/
日本,每日新闻,http://www.mainichi.co.jp/
瑞士,Dieu TV,http://www.dieutv.com/
葡萄牙,葡萄牙新闻报,http://www.jn.pt/
帕劳,帕劳网,http://palauit.com/
葡萄牙,葡萄牙教育部,http://www.min-edu.pt/
葡萄牙,中国驻葡萄牙大使馆,http://pt.china-embassy.org/pot/
葡萄牙,葡萄牙政府,http://www.portugal.gov.pt/
葡萄牙,经济频道,http://tv.economico.pt/
葡萄牙,电影频道,http://canalmov.pt/
南非,新时代报（南非）,http://www.thenewage.co.za/
南非,Mad About Art,http://madaboutart.org/
南非,金砖国家,http://www.brics5.co.za/
南非,南非移民局,http://www.samigration.com/
南非,南非教育部,http://www.education.gov.za/
南非,非加太,http://www.acpsec.org/
尼日尔,尼日尔政府,http://www.gouv.ne/
南非,马达加斯加驻开普敦总领事馆,http://www.madagascarconsulate.org.za/
尼日尔,中国驻尼日尔大使馆,http://ne.china-embassy.org/fra/
南非,南非总统,http://www.thepresidency.gov.za/
南非,中国驻约翰内斯堡总领事馆,http://johannesburg.china-consulate.org/eng/
南非,中国驻开普敦总领事馆,http://capetown.chineseconsulate.org/eng/
南非,中国驻德班总领事馆,http://durban.chineseconsulate.org/eng/
南非,中非合作论坛,http://www.focac.org/
南非,南非国家档案记录服务,http://www.national.archives.gov.za/
南非,回响报,http://www.beeld.com/
南非,纳尔逊·罗利拉拉·曼德拉,http://www.mandela.gov.za/
南非,不结盟运动,http://www.nam.gov.za/
南非,中国驻南非大使馆,http://www.chinese-embassy.org.za/eng/
南非,Africa Magic,http://beta.mnet.co.za/
南非,ASTV,http://www.astv.co.za/
纳米比亚,纳米比亚教育部,http://www.moe.gov.na/
纳米比亚,汇报,http://az.com.na/
纳米比亚,纳米比亚人报,http://www.namibian.com.na/
纳米比亚,纳米比亚政府,http://www.grnnet.gov.na/
南非,AGN,http://www.agn.co.za/
纳米比亚,中国驻纳米比亚大使馆,http://na.chineseembassy.org/eng/
纳米比亚,TBN,http://www.tbnnamibia.tv/
尼泊尔,尼泊尔日报,http://www.gorkhapatra.org.np/
纳米比亚,同一个非洲电视台,http://www.oneafrica.tv/
尼泊尔,尼泊尔教育部,http://www.moe.gov.np/
尼泊尔,尼泊尔移民局,http://www.immi.gov.np/
尼泊尔,中国驻尼泊尔大使馆,http://np.chineseembassy.org/eng/
尼泊尔,Sagarmatha TV,http://www.sagarmatha.tv/
尼泊尔,尼泊尔ABC TV,http://www.abctvnepal.com/
挪威,挪威晚邮报,http://www.aftenposten.no/
尼泊尔,尼泊尔联邦政府,http://www.nepalgov.gov.np/
挪威,欧洲自由贸易联盟,http://www.efta.int/
尼泊尔,新闻24小时（尼泊尔）,http://www.news24nepal.tv/
挪威,汽车频道,http://www.canalmotor.net/
挪威,Visjon Norge,http://www.visjonnorge.com/
挪威,Brunstad电视台,http://www.brunstad.org/
挪威,挪威政府,http://www.regjeringen.no/
尼日利亚,尼日利亚联邦教育部,http://www.fme.gov.ng/
挪威,挪威移民局,http://www.udi.no/
挪威,TLC Norge,http://www.tlcnorge.no/
尼日利亚,尼日利亚移民局,https://portal.immigration.gov.ng/
尼日利亚,尼日利亚联邦政府,http://www.nigeria.gov.ng/
尼日利亚,中国驻尼日利亚大使馆,http://ng.chineseembassy.org/eng/
尼日利亚,中国驻拉各斯总领事馆,http://lagos.china-consulate.org/eng/
尼日利亚,西非国家经济共同体,http://www.ecowas.int/
尼日利亚,Infinity TV,http://www.infinitytv.info/
尼日利亚,非洲独立电视台,http://www.daarusa.com/
尼日利亚,ACBN,http://www.acbntv.org/
南苏丹,中国驻南苏丹大使馆,http://ss.chineseembassy.org/
南苏丹,南苏丹国家报,http://www.southsudannation.com/
南苏丹,南苏丹政府,http://www.goss.org/
瑙鲁,瑙鲁政府,http://www.naurugov.nr/
纽埃,纽埃政府,http://www.gov.nu/
纽埃,第一纽埃新闻,http://www.niuenews1.com/
尼加拉瓜,尼加拉瓜总统府,http://www.presidencia.gob.ni/
尼加拉瓜,Vos TV,http://www.vostv.com.ni/
尼加拉瓜,TELENORTE,http://telenorte.estelienlinea.com/
美属萨摩亚,萨摩亚新闻,http://samoanews.com/
尼加拉瓜,迪士尼拉美南方电视台,http://www.disneylatino.com/
尼加拉瓜,尼加拉瓜第4频道,http://www.multinoticiastv4.com/
美属萨摩亚,美属萨摩亚教育部,http://www.doe.as/
美属萨摩亚,玛拉玛电视台,http://malama.solupress.com/
蒙特塞拉特岛,蒙特塞拉特岛政府,http://www.gov.ms/
美属维尔京群岛,美属维尔京群岛教育部,http://www.doe.vi/
美属维尔京群岛,美属维尔京群岛移民与国籍局,http://www.usvi.net/us-ins/
美属维尔京群岛,美属维尔京副总督府,http://ltg.gov.vi/
美属维尔京群岛,WVGN-LP,http://www.wvgn.com/
马提尼克,法国安的列斯群岛日报,http://www.martinique.franceantilles.fr/
马提尼克,马提尼克区政府,http://www.martinique.pref.gouv.fr/
马提尼克,安的列斯电视台,http://www.antillestelevision.com/
墨西哥,北方报,http://www.elnorte.com/
墨西哥,墨西哥教育部,http://www.sep.gob.mx/
墨西哥,中国驻蒂华纳总领事馆,http://tijuana.chineseconsulate.org/esp/
墨西哥,中国驻墨西哥大使馆,http://www.embajadachina.org.mx/esp/
墨西哥,墨西哥总统府官方网站,http://www.presidencia.gob.mx/
墨西哥,墨西哥华人网,www.onemex.com/
墨西哥,EDUSAT,http://edusat.ilce.edu.mx/
墨西哥,阿瓜斯卡连特斯电视台,http://www.aguascalientes.gob.mx/
墨西哥,Multimedios电视台,http://www.multimedios.tv/
美国,基普林格,http://kiplinger.com/
美国,阿拉伯裔美国人学会,http://aaiusa.org/
美国,国际治疗犬协会,http://tdi-dog.org
美国,美国公民与移民事务局,http://www.uscis.gov/portal/site/uscis
美国,全球共享禽流感数据倡议组织,http://platform.gisaid.org/
美国,诺贝尔奖委员会,http://www.nobelprize.org/
美国,国际野生生物保护学会,http://www.wcs.org/
美国,风险和保险管理协会,http://www.rims.org/
美国,中华人民共和国驻美利坚合众国大使馆,http://www.china-embassy.org
美国,中华人民共和国常驻联合国代表团,http://www.china-un.org/
美国,美国特勤局,http://www.secretservice.gov/
美国,ThisIsWhyImBroke,http://www.thisiswhyimbroke.com/
美国,魅力,http://www.glamour.com/
美国,发现（杂志）,http://discovermagazine.com/
美国,高尔夫杂志,http://www.golf.com/
美国,Real Simple,http://www.realsimple.com/
美国,Allure,http://www.allure.com/
美国,商业周刊,http://www.businessweek.com/
美国,Nylon,http://www.nylonmag.com/
美国,建筑文摘,http://www.architecturaldigest.com/
美国,Bon Appétit,http://www.bonappetit.com/
美国,房子和花园,http://www.houseandgarden.co.uk/
美国,化学化工新闻,http://cen.acs.org/
美国,预防,http://www.prevention.com/
美国,名利场,http://www.vanityfair.com/
美国,Redbook,http://www.redbookmag.com/
美国,跑步者世界,http://www.runnersworld.com/
美国,妇女日,http://www.womansday.com/
美国,细胞科学杂志,http://jcs.biologists.org/
美国,Teen Vogue,http://www.teenvogue.com/
美国,Southern Living ,http://www.southernliving.com/
美国,时尚好管家,http://www.goodhousekeeping.com/
美国,造型,http://www.instyle.com/
美国,The Network Journal,http://www.tnj.com/
美国,转基因生物期刊,http://www.gmo-journal.com/
美国,All You,http://www.allyou.com/
美国,细胞生物学杂志,http://jcb.rupress.org/
美国,Sister 2 Sister杂志,http://s2smagazine.com/
美国,网球,http://www.tennismagazine.fr/
美国,半身像,http://www.bust.com/
美国,美国化学学会志,http://pubs.acs.org/
美国,Tadias杂志,http://www.tadias.com/
美国,Parade,http://www.parade.com/
美国,奥德赛,http://www.odysseymagazine.com/
美国,Trainingmag,http://www.trainingmag.com/
美国,军嫂,http://militaryspouse.com/
美国,MyRecipes.com,http://www.myrecipes.com/
美国,天空与望远镜,http://www.skyandtelescope.com/
美国,Mybrotha,http://www.mybrotha.com/
美国,海岸生活,http://www.coastalliving.com/
美国,Essence,http://www.essence.com/
美国,Lucky,http://www.luckymag.com/
美国,Self,http://www.self.com/
美国,Woman,http://winit.womansworldmag.com/
美国,杂志网,http://www.magazines.com/
美国,Dwell,http://www.dwell.com/
美国,Flaunt,http://flauntmagazine.com/
美国,职业母亲,http://www.workingmother.com/
美国,国际发育生物学杂志,http://www.ijdb.ehu.es/
美国,W （杂志）,http://www.wmagazine.com/
美国,高尔夫文摘,http://www.golfdigest.com/
美国,身段,http://www.shape.com/
美国,时尚先生,http://www.esquire.com/
美国,国家地理（杂志）,http://ngm.nationalgeographic.com/
美国,First For Women,http://www.firstforwomen.com/
美国,Ebony,http://www.ebony.com/
美国,美国国家科学院院刊,http://www.pnas.org/
美国,美国海关及边境保卫局,http://www.cbp.gov/
美国,美国土地管理局,http://www.blm.gov/wo/st/en.html
美国,美国人口调查局,http://www.census.gov/
美国,女性跑步,http://womensrunning.competitor.com/
美国,哈泼斯杂志,http://harpers.org/
美国,January Magazine,http://www.januarymagazine.com/
美国,美国食品药品监督管理局,http://www.fda.gov/
美国,美国卫生和公众服务部,http://www.hhs.gov/
美国,中华人民共和国驻休斯敦总领事馆,http://houston.china-consulate.org
美国,中国驻芝加哥总领事馆,http://chicago.china-consulate.org/eng/
美国,中国驻旧金山总领事馆,http://sanfrancisco.china-consulate.org/
美国,中国驻美国大使馆,http://www.china-embassy.org/eng/
美国,美中贸易投资促进会,http://actia.cccct.com/
美国,美国财政部,http://www.ustreas.gov/
美国,环太平洋大学联盟,https://apru.org/
美国,中国驻休斯敦总领事馆,http://houston.china-consulate.org/eng/
美国,中国驻纽约总领事馆,http://newyork.china-consulate.org/eng/
美国,联合国儿童基金会,http://www.unicef.org/
美国,美洲国家组织,http://www.oas.org/
美国,中国驻洛杉矶总领事馆,http://losangeles.china-consulate.org/eng/
美国,美国西南研究院,http://www.swri.org
美国,金钥匙国际荣誉协会,https://www.goldenkey.org/
美国,联合国毒品和犯罪问题办公室,http://www.unodc.org/
美国,国际儿童组织协,http://www.children.org/
美国,美国社会保障管理总署,http://www.ssa.gov/
美国,人中王,http://lambdaphiepsilon.com/
美国,文本编码倡议,http://www.tei-c.org/index.xml
美国,美国绿党,http://www.gp.org
美国,同济大学美国校友会,http://www.tongji.org/
美国,国际猫协会,http://www.tica.org/
美国,美国民主党,http://www.democrats.org
美国,共和党,http://www.gop.com/
美国,白宫记者协会,http://www.whca.net/
美国,美国图书馆协会,http://www.ala.org/
美国,哈德逊研究所,http://www.hudson.org/
美国,背包客,http://www.backpacker.com/
美国,旅游与休闲,http://www.travelandleisure.com/
美国,男士健康,http://www.menshealth.com/
美国,纽约客,http://www.newyorker.com/
美国,大西洋月刊,http://www.theatlantic.com/
美国,汽车潮流,http://www.motortrend.com/
美国,时尚（杂志）,http://www.vogue.com/
美国,绅士季刊,http://www.gq.com/
美国,Slant ,http://www.slantmagazine.com/
美国,雇佣兵（杂志）,http://sofmag.com/
美国,花花公子（杂志）,http://www.playboy.com/
美国,学校图书馆期刊,http://www.schoollibraryjournal.com/
美国,奥普拉,http://www.oprah.com/omagazine.html
美国,生物化学与生物物理学报,http://www.abbs.info/
美国,青少年骑马,http://www.youngrider.com/
美国,亚洲人周刊,http://www.asianweek.com/
美国,赫芬顿邮报,http://www.huffingtonpost.com/
美国,VetJobs,http://vetjobs.com/
马绍尔群岛,马绍尔群岛日报,http://www.marshallislandsjournal.com/
美国,哥伦比亚广播公司,http://www.cbs.com/
美国,CW电视网,http://www.cwtv.com/
美国,联邦紧急事务管理局国家准备委员会,http://training.fema.gov/
美国,爱知道：小孩,http://kids.lovetoknow.com/
美国,美国大学入学考试,http://www.act.org/
美国,大学预备学校,http://www.college-prep.org/
美国,学习星球,http://www.learningplanet.com/
美国,美国教育考试服务中心,http://www.ets.org/
美国,线上中文工具,http://mandarintools.com/
美国,Free Video Lectures ,http://freevideolectures.com/
美国,BCA,http://bcaglobal.org/
美国,学乐教育,http://www.scholastic.com
美国,基洛夫芭蕾舞学院,http://kirovacademydc.org/
美国,MatchCollege.com,http://www.matchcollege.com/
美国,领导培训课程,http://leadertrainingcourse.com/
美国,Verztec Learning,http://www.verzteclearning.com/
美国,The Black Collegian Online,http://blackcollegian.com/
美国,联合国大学开放课件,http://ocw.unu.edu/
美国,Architecture Courses,http://architecturecourses.org/
美国,Managing the Digital Enterprise,http://digitalenterprise.org/
美国,美国大学顾问,http://www.americancollegeconsulting.com/
美国,大学入学伙伴网,http://www.collegeadmissionspartners.com/
美国,KnowHow2GO,http://www.knowhow2go.org/
美国,NIU摩托车安全项目,http://www.outreach.niu.edu/
美国,Gettingthru,http://gettingthru.org/
美国,培训网,http://www.training.com/
美国,爱达荷星空摩托车安全计划,http://idahostar.org/
美国,Books Training,http://www.bookstraining.com/
美国,ARCH Academy of Design,http://archedu.org/
美国,高级管理培训,http://www.masterclassmanagement.com/
美国,苹果培训与认证,http://training.apple.com/
美国,明尼苏达州自然资源部,http://www.dnr.state.mn.us/
美国,Close Up,http://closeup.org/
美国,国家科学教师协会,http://www.nsta.org
美国,GNC网络创作,http://www.gnc-web-creations.com/
美国,American Association for Paralegal Education,http://www.aafpe.org/
美国,Village Pottery Studio,http://villagepotterystudio.com/
美国,医学图书馆协会,http://mlahq.org/
美国,SEO Book,http://www.seobook.com/
美国,Print Activities,http://www.printactivities.com/
美国,富兰克林研究所,http://www2.fi.edu/
美国,甲骨文大学,http://education.oracle.com
美国,干细胞与再生医学中心,http://stemcells.wisc.edu/
美国,摩托车安全基金会,http://online2.msf-usa.org/msf/Default.aspx
美国,完美音感,http://www.perfectpitch.com/
美国,芝麻街,http://www.sesamestreet.org/
美国,CADTutor,http://www.cadtutor.net/
美国,一切关于学前教育,http://www.everythingpreschool.com/
美国,美国英语学会,http://www.elic.org/
美国,Applied Technology Institute,http://www.aticourses.com/
美国,My Own Business,http://www.myownbusiness.org/
美国,Science Buddies,http://sciencebuddies.org/
美国,高等研究院,http://www.ias.edu/
美国,PMstudy,http://www.pmstudy.com/
美国,世界网站管理员组织,http://webprofessionals.org
美国,企业营销媒体,http://business-marketing.com/
美国,拉克罗斯儿童博物馆,http://funmuseum.org/
美国,孟菲斯儿童博物馆,http://cmom.com/
美国,电信培训协会,http://www.teracomtraining.com/
美国,法律研究中心,http://legalstudies.com/
美国,Team Oregon,http://team-oregon.org/
美国,Mommyish网站,http://mommyish.com/
美国,3D Training Institute,http://3dtraining.com/
美国,OSHAcampus,http://www.oshacampus.com/
美国,Trainingtools,http://www.trainingtools.com/
美国,PDH Online,http://pdhonline.org/
美国,Link 2 Life Emergency Training,http://link2life.org/
美国,有益于环境的全球学习和观察项目,http://www.globe.gov
美国,黑石职业学院,http://www.blackstone.edu/
美国,Science NetLinks,http://sciencenetlinks.com
美国,Education to Go,http://www.ed2go.com/
美国,English 4 IT,http://www.english4it.com/
美国,利贝拉切基金会,http://www.liberace.org/
美国,高等教育可持续性促进协会,http://www.aashe.org/
美国,All That Dance,http://www.all-that-dance.com
美国,环境与生态课程,http://cee.unc.edu/
美国,Unitek Education,http://www.unitek.com
美国,艺术教育中心,http://cae-nyc.org/
美国,在线学美语,http://www.learnamericanenglishonline.com/
美国,Business Training Works,http://www.businesstrainingworks.com/
美国,Technology Training Corporation,http://ttcus.com/
美国,Blackfox Training Institute,http://www.blackfox.com/
美国,Corporate Teams,http://www.corporateteams.com/
美国,TRC Interactive,http://trcinteractive.com/
美国,专业创新与教育中心,http://www.cfpie.com/
美国,温哥华艺术传媒学院,http://www.vanarts.com/
美国,"College Prep, Inc",http://thecollegeprep.com/
美国,Howtogetin.com,http://www.howtogetin.com/
美国,HBO电视网,http://www.hbo.com/
美国,美国家庭电影台,http://www.hbo.com/
美国,谷歌新闻,http://news.google.com/
美国,A.V. Club ,http://www.avclub.com/
美国,Metacritic,http://www.metacritic.com/
美国,Wavii网站,https://wavii.com/
美国,Nick,http://www.nick.com/
美国,恶作剧博物馆,http://www.museumofhoaxes.com/
美国,政客,http://www.politico.com/
美国,社交生活,http://socialitelife.com/
美国,艾伦秀,http://www.ellentv.com/
美国,PBS Kids,http://pbskids.org/
美国,尼克国际儿童频道,http://www.broadway.com/
美国,黑人娱乐电视台,http://www.bet.com/
美国,世界模特网,http://www.models.com/
美国,华夏时报,http://www.chinesetimes.us
美国,华星在线,http://www.chinastaronline.com
美国,亚利桑那华人网,http://www.arizonachinese.com/
美国,纽约在线,http://www.123nynews.com/
美国,纽约论坛,http://www.nybbs.com
美国,未名空间,http://www.mitbbs.com/
美国,鲜文学网,http://www.myfreshnet.com/
美国,VocabSushi,http://www.vocabsushi.com/
美国,黄桥,http://www.yellowbridge.com/
美国,CliffsNotes,http://www.cliffsnotes.com/
美国,学前教育,http://www.preschooleducation.com/
美国,私人侦探培训中心,http://secretsoftopprivateeyes.com/
美国,阿灵顿国家公墓,http://www.arlingtoncemetery.mil/
美国,战略之页,http://strategypage.com/
美国,National World War II Memorial,http://wwiimemorial.com/
美国,美国国防情报中心,http://cdi.org/
美国,Vetfriends,http://www.vetfriends.com/
密克罗尼西亚,密克罗尼西亚政府,http://www.fsmgov.org/
马绍尔群岛,RiMajolOnline,http://www.rimajol.com/
密克罗尼西亚,Kaselehlie快报,http://www.kpress.info/
马绍尔群岛,Yokwe在线,http://www.yokwe.net/
马达加斯加,中国驻马达加斯加大使馆,http://mg.chineseembassy.org/fra/
毛里求斯,毛里求斯报,http://www.lemauricien.org/
毛里求斯,快报,http://lexpress.mu/
毛里求斯,毛里求斯新闻,http://www.mauritiusnews.co.uk/
马达加斯加,马达加斯加总统府,http://www.madagascar-presidency.gov.mg/
毛里求斯,中国驻毛里求斯大使馆,http://www.ambchine.mu/eng/
毛里求斯,毛里求斯护照与移民局,http://www.gov.mu/portal/site/passportSite
毛里求斯,环印度洋区域合作联盟,http://www.iornet.com/
毛里求斯,毛里求斯政府,http://www.gov.mu/
毛里求斯,Al-Qarra电视台,http://www.alqarra.tv/
摩尔多瓦,摩尔多瓦君主报,http://www.moldova-suverana.md/
摩尔多瓦,摩尔多瓦教育部,http://www.edu.md/
摩尔多瓦,中国驻摩尔多瓦大使馆,http://md.chineseembassy.org/eng/
